UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Hour,Day
1482445556,2016-12-22,1900-01-01 12:25:56,856.1,57,30.42,83,344.7,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482445249,2016-12-22,1900-01-01 12:20:49,858.97,57,30.43,83,82.95,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482444949,2016-12-22,1900-01-01 12:15:49,852.45,57,30.43,84,6.21,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482444649,2016-12-22,1900-01-01 12:10:49,854.08,57,30.43,86,355.13,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482444349,2016-12-22,1900-01-01 12:05:49,850.71,57,30.43,84,13.15,5.62,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482444040,2016-12-22,1900-01-01 12:00:40,850.41,57,30.44,85,347.46,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,22
1482360953,2016-12-21,1900-01-01 12:55:53,833.88,60,30.42,49,32.6,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482360639,2016-12-21,1900-01-01 12:50:39,837.27,60,30.42,48,36.93,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482360350,2016-12-21,1900-01-01 12:45:50,841.0,60,30.42,53,359.82,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482360049,2016-12-21,1900-01-01 12:40:49,842.63,60,30.42,52,42.34,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482359740,2016-12-21,1900-01-01 12:35:40,844.86,60,30.42,50,20.62,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482359450,2016-12-21,1900-01-01 12:30:50,847.07,60,30.43,49,20.03,6.75,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482359157,2016-12-21,1900-01-01 12:25:57,847.11,59,30.43,38,47.02,1.12,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482358839,2016-12-21,1900-01-01 12:20:39,846.2,59,30.43,50,81.64,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482358550,2016-12-21,1900-01-01 12:15:50,846.35,59,30.43,52,14.89,9.0,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482358240,2016-12-21,1900-01-01 12:10:40,844.47,59,30.43,53,79.78,7.87,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482357949,2016-12-21,1900-01-01 12:05:49,843.52,59,30.43,49,33.28,5.62,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482357649,2016-12-21,1900-01-01 12:00:49,840.9,59,30.43,46,39.17,4.5,1900-01-01 06:53:00,1900-01-01 17:49:00,12,21
1482274517,2016-12-20,1900-01-01 12:55:17,729.65,58,30.51,67,41.52,9.0,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482274217,2016-12-20,1900-01-01 12:50:17,760.2,58,30.51,68,19.34,7.87,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482273919,2016-12-20,1900-01-01 12:45:19,785.74,58,30.51,66,19.46,5.62,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482273618,2016-12-20,1900-01-01 12:40:18,781.96,58,30.51,66,78.97,10.12,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482273317,2016-12-20,1900-01-01 12:35:17,804.42,58,30.51,66,57.01,5.62,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482273017,2016-12-20,1900-01-01 12:30:17,816.7,58,30.52,67,118.57,7.87,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482272718,2016-12-20,1900-01-01 12:25:18,830.05,58,30.52,66,122.04,7.87,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482272420,2016-12-20,1900-01-01 12:20:20,827.42,58,30.52,66,44.82,6.75,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482272118,2016-12-20,1900-01-01 12:15:18,826.58,58,30.52,66,59.1,5.62,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482271817,2016-12-20,1900-01-01 12:10:17,810.23,58,30.52,66,334.72,5.62,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482271518,2016-12-20,1900-01-01 12:05:18,803.89,58,30.53,67,64.56,15.75,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482271218,2016-12-20,1900-01-01 12:00:18,810.26,58,30.53,66,57.71,3.37,1900-01-01 06:52:00,1900-01-01 17:48:00,12,20
1482188117,2016-12-19,1900-01-01 12:55:17,705.41,59,30.5,75,42.15,6.75,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482187843,2016-12-19,1900-01-01 12:50:43,876.02,59,30.5,73,2.9,5.62,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482187518,2016-12-19,1900-01-01 12:45:18,876.1,60,30.51,72,28.2,6.75,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482187231,2016-12-19,1900-01-01 12:40:31,803.03,60,30.51,67,92.22,4.5,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482186929,2016-12-19,1900-01-01 12:35:29,925.64,60,30.51,67,359.82,2.25,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482186635,2016-12-19,1900-01-01 12:30:35,945.49,60,30.51,65,336.67,4.5,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482186321,2016-12-19,1900-01-01 12:25:21,688.0,60,30.51,61,241.97,1.12,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482186017,2016-12-19,1900-01-01 12:20:17,441.93,59,30.51,65,223.29,3.37,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482185717,2016-12-19,1900-01-01 12:15:17,759.87,58,30.51,65,221.61,2.25,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482185418,2016-12-19,1900-01-01 12:10:18,614.7,57,30.51,77,200.27,4.5,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482185123,2016-12-19,1900-01-01 12:05:23,512.32,56,30.51,80,82.07,9.0,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482184818,2016-12-19,1900-01-01 12:00:18,721.23,56,30.52,79,185.01,4.5,1900-01-01 06:52:00,1900-01-01 17:48:00,12,19
1482101717,2016-12-18,1900-01-01 12:55:17,132.38,48,30.37,97,296.01,3.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482101417,2016-12-18,1900-01-01 12:50:17,139.5,48,30.37,96,283.89,3.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482101121,2016-12-18,1900-01-01 12:45:21,48.53,49,30.38,95,274.72,3.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482100818,2016-12-18,1900-01-01 12:40:18,35.3,50,30.38,93,2.47,10.12,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482100536,2016-12-18,1900-01-01 12:35:36,174.28,51,30.37,93,328.4,4.5,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482100220,2016-12-18,1900-01-01 12:30:20,116.54,53,30.37,94,216.0,11.25,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482099938,2016-12-18,1900-01-01 12:25:38,252.0,53,30.38,95,182.33,4.5,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482099618,2016-12-18,1900-01-01 12:20:18,502.75,52,30.38,97,193.54,9.0,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482099318,2016-12-18,1900-01-01 12:15:18,435.31,51,30.38,95,143.27,6.75,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482099017,2016-12-18,1900-01-01 12:10:17,393.17,51,30.37,97,136.24,7.87,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482098718,2016-12-18,1900-01-01 12:05:18,412.56,51,30.37,97,201.77,7.87,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482098417,2016-12-18,1900-01-01 12:00:17,348.27,51,30.37,97,181.17,4.5,1900-01-01 06:51:00,1900-01-01 17:47:00,12,18
1482015319,2016-12-17,1900-01-01 12:55:19,217.44,55,30.26,76,0.3,1.12,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482015019,2016-12-17,1900-01-01 12:50:19,174.8,55,30.26,78,353.52,5.62,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482014720,2016-12-17,1900-01-01 12:45:20,168.96,55,30.26,81,359.41,12.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482014417,2016-12-17,1900-01-01 12:40:17,232.59,54,30.27,80,336.44,5.62,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482014129,2016-12-17,1900-01-01 12:35:29,321.69,54,30.27,83,307.88,3.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482013817,2016-12-17,1900-01-01 12:30:17,254.32,53,30.27,84,10.02,7.87,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482013519,2016-12-17,1900-01-01 12:25:19,176.39,54,30.28,84,0.33,14.62,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482013218,2016-12-17,1900-01-01 12:20:18,182.3,54,30.28,82,11.39,7.87,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482012918,2016-12-17,1900-01-01 12:15:18,204.83,54,30.28,82,10.7,7.87,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482012618,2016-12-17,1900-01-01 12:10:18,213.1,53,30.28,82,14.97,6.75,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482012317,2016-12-17,1900-01-01 12:05:17,242.47,53,30.28,83,69.51,9.0,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1482012017,2016-12-17,1900-01-01 12:00:17,196.76,53,30.29,86,27.58,3.37,1900-01-01 06:51:00,1900-01-01 17:47:00,12,17
1481928919,2016-12-16,1900-01-01 12:55:19,859.63,61,30.24,29,217.97,27.0,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481928618,2016-12-16,1900-01-01 12:50:18,862.18,62,30.24,32,207.75,20.25,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481928318,2016-12-16,1900-01-01 12:45:18,865.21,61,30.25,35,191.96,13.5,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481928018,2016-12-16,1900-01-01 12:40:18,867.01,60,30.25,40,152.56,9.0,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481927718,2016-12-16,1900-01-01 12:35:18,868.67,58,30.25,47,189.57,14.62,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481927418,2016-12-16,1900-01-01 12:30:18,871.98,55,30.25,53,195.82,4.5,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481927124,2016-12-16,1900-01-01 12:25:24,864.56,53,30.26,75,40.74,3.37,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481926817,2016-12-16,1900-01-01 12:20:17,860.12,53,30.26,77,71.08,2.25,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481926521,2016-12-16,1900-01-01 12:15:21,856.63,52,30.26,76,70.32,6.75,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481926217,2016-12-16,1900-01-01 12:10:17,855.64,53,30.26,78,25.88,5.62,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481925919,2016-12-16,1900-01-01 12:05:19,854.89,54,30.26,70,0.28,16.87,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481925617,2016-12-16,1900-01-01 12:00:17,852.07,53,30.26,77,28.85,6.75,1900-01-01 06:50:00,1900-01-01 17:46:00,12,16
1481842203,2016-12-15,1900-01-01 12:50:03,490.06,53,30.24,87,325.12,12.37,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481841901,2016-12-15,1900-01-01 12:45:01,898.2,53,30.24,89,271.47,11.25,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481841602,2016-12-15,1900-01-01 12:40:02,923.21,53,30.24,90,296.21,13.5,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481841302,2016-12-15,1900-01-01 12:35:02,537.84,52,30.24,92,311.2,11.25,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481841004,2016-12-15,1900-01-01 12:30:04,277.13,51,30.25,91,297.36,11.25,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481840725,2016-12-15,1900-01-01 12:25:25,387.36,52,30.25,90,298.87,14.62,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481840402,2016-12-15,1900-01-01 12:20:02,1213.55,52,30.25,90,265.38,13.5,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481840126,2016-12-15,1900-01-01 12:15:26,1091.83,52,30.25,89,273.43,15.75,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481839802,2016-12-15,1900-01-01 12:10:02,1009.44,52,30.25,92,267.13,19.12,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481839504,2016-12-15,1900-01-01 12:05:04,759.24,50,30.25,93,287.3,16.87,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481839205,2016-12-15,1900-01-01 12:00:05,418.15,50,30.26,94,288.56,14.62,1900-01-01 06:50:00,1900-01-01 17:46:00,12,15
1481756102,2016-12-14,1900-01-01 12:55:02,848.61,54,30.28,73,323.37,10.12,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481755801,2016-12-14,1900-01-01 12:50:01,847.04,54,30.28,75,319.47,9.0,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481755503,2016-12-14,1900-01-01 12:45:03,847.96,54,30.28,76,306.27,14.62,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481755202,2016-12-14,1900-01-01 12:40:02,855.6,54,30.28,73,328.06,13.5,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481754904,2016-12-14,1900-01-01 12:35:04,855.01,54,30.29,75,336.82,12.37,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481754602,2016-12-14,1900-01-01 12:30:02,854.81,54,30.29,74,286.53,11.25,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481754301,2016-12-14,1900-01-01 12:25:01,860.41,53,30.29,74,317.65,12.37,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481754004,2016-12-14,1900-01-01 12:20:04,858.72,53,30.29,76,307.63,12.37,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481753711,2016-12-14,1900-01-01 12:15:11,858.68,53,30.29,77,298.3,11.25,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481753401,2016-12-14,1900-01-01 12:10:01,863.09,53,30.29,76,306.71,10.12,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481753107,2016-12-14,1900-01-01 12:05:07,858.24,53,30.29,74,291.87,10.12,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481752802,2016-12-14,1900-01-01 12:00:02,857.27,52,30.29,76,300.18,12.37,1900-01-01 06:49:00,1900-01-01 17:46:00,12,14
1481669702,2016-12-13,1900-01-01 12:55:02,841.12,53,30.29,89,314.76,15.75,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481669401,2016-12-13,1900-01-01 12:50:01,845.77,53,30.29,88,317.22,14.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481669101,2016-12-13,1900-01-01 12:45:01,846.09,53,30.29,87,312.13,15.75,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481668801,2016-12-13,1900-01-01 12:40:01,850.48,53,30.3,88,314.3,12.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481668502,2016-12-13,1900-01-01 12:35:02,853.48,52,30.29,86,294.5,12.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481668205,2016-12-13,1900-01-01 12:30:05,853.38,52,30.3,86,303.46,14.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481667902,2016-12-13,1900-01-01 12:25:02,855.26,52,30.3,85,302.95,13.5,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481667604,2016-12-13,1900-01-01 12:20:04,852.42,52,30.3,87,329.69,14.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481667302,2016-12-13,1900-01-01 12:15:02,853.28,52,30.3,88,287.11,12.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481667002,2016-12-13,1900-01-01 12:10:02,853.16,52,30.3,88,294.88,15.75,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481666701,2016-12-13,1900-01-01 12:05:01,852.35,52,30.3,86,294.49,18.0,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481666401,2016-12-13,1900-01-01 12:00:01,848.95,52,30.31,87,328.17,14.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,13
1481583302,2016-12-12,1900-01-01 12:55:02,118.35,51,30.33,101,13.84,2.25,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481583004,2016-12-12,1900-01-01 12:50:04,134.67,51,30.34,101,0.34,3.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481582701,2016-12-12,1900-01-01 12:45:01,135.61,51,30.34,101,307.44,0.0,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481582402,2016-12-12,1900-01-01 12:40:02,204.67,51,30.34,101,307.44,1.12,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481582102,2016-12-12,1900-01-01 12:35:02,181.66,51,30.35,101,307.44,3.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481581802,2016-12-12,1900-01-01 12:30:02,161.72,51,30.35,101,307.31,2.25,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481581502,2016-12-12,1900-01-01 12:25:02,155.57,51,30.35,101,309.76,3.37,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481581207,2016-12-12,1900-01-01 12:20:07,153.92,51,30.35,100,312.6,4.5,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481580907,2016-12-12,1900-01-01 12:15:07,179.78,51,30.35,100,298.44,4.5,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481580602,2016-12-12,1900-01-01 12:10:02,160.91,51,30.36,100,305.42,6.75,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481580302,2016-12-12,1900-01-01 12:05:02,149.36,52,30.36,100,306.45,5.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481580002,2016-12-12,1900-01-01 12:00:02,133.78,52,30.36,99,314.3,5.62,1900-01-01 06:48:00,1900-01-01 17:45:00,12,12
1481496966,2016-12-11,1900-01-01 12:56:06,205.57,53,30.39,100,335.18,16.87,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481496665,2016-12-11,1900-01-01 12:51:05,187.84,53,30.39,100,320.24,12.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481496365,2016-12-11,1900-01-01 12:46:05,170.71,54,30.39,100,322.39,9.0,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481496058,2016-12-11,1900-01-01 12:40:58,167.94,53,30.39,100,340.71,6.75,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481495755,2016-12-11,1900-01-01 12:35:55,138.09,53,30.39,100,328.76,6.75,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481495456,2016-12-11,1900-01-01 12:30:56,214.15,53,30.39,100,322.05,4.5,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481495168,2016-12-11,1900-01-01 12:26:08,89.79,53,30.39,100,333.03,7.87,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481494865,2016-12-11,1900-01-01 12:21:05,147.07,53,30.39,99,322.44,4.5,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481494565,2016-12-11,1900-01-01 12:16:05,101.5,54,30.4,99,327.28,7.87,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481494267,2016-12-11,1900-01-01 12:11:07,170.63,54,30.4,98,338.74,9.0,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481493966,2016-12-11,1900-01-01 12:06:06,290.33,54,30.4,97,338.69,4.5,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481493665,2016-12-11,1900-01-01 12:01:05,309.53,54,30.4,98,339.49,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,11
1481410540,2016-12-10,1900-01-01 12:55:40,165.56,53,30.37,95,13.06,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481410239,2016-12-10,1900-01-01 12:50:39,163.96,53,30.37,93,12.84,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481409950,2016-12-10,1900-01-01 12:45:50,147.82,53,30.38,92,0.49,2.25,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481409639,2016-12-10,1900-01-01 12:40:39,138.22,53,30.38,92,339.94,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481409350,2016-12-10,1900-01-01 12:35:50,129.77,53,30.38,93,338.88,0.0,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481409052,2016-12-10,1900-01-01 12:30:52,150.61,53,30.39,94,338.86,0.0,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481408750,2016-12-10,1900-01-01 12:25:50,172.61,53,30.39,94,338.86,1.12,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481408450,2016-12-10,1900-01-01 12:20:50,199.1,54,30.39,95,338.85,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481408150,2016-12-10,1900-01-01 12:15:50,215.21,54,30.39,95,337.93,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481407841,2016-12-10,1900-01-01 12:10:41,258.1,54,30.39,93,336.26,2.25,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481407540,2016-12-10,1900-01-01 12:05:40,270.28,54,30.39,94,336.44,3.37,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481407249,2016-12-10,1900-01-01 12:00:49,212.69,54,30.4,92,350.28,4.5,1900-01-01 06:47:00,1900-01-01 17:44:00,12,10
1481324149,2016-12-09,1900-01-01 12:55:49,120.23,53,30.37,95,343.17,5.62,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481323841,2016-12-09,1900-01-01 12:50:41,138.8,53,30.38,95,327.63,6.75,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481323551,2016-12-09,1900-01-01 12:45:51,233.59,53,30.38,95,317.83,4.5,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481323249,2016-12-09,1900-01-01 12:40:49,213.25,53,30.38,95,310.33,4.5,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481322950,2016-12-09,1900-01-01 12:35:50,197.14,53,30.39,94,297.69,4.5,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481322640,2016-12-09,1900-01-01 12:30:40,295.73,53,30.38,94,336.34,2.25,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481322353,2016-12-09,1900-01-01 12:25:53,229.52,53,30.38,93,318.24,3.37,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481322050,2016-12-09,1900-01-01 12:20:50,391.31,53,30.39,94,300.07,2.25,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481321740,2016-12-09,1900-01-01 12:15:40,354.51,53,30.39,93,298.07,5.62,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481321450,2016-12-09,1900-01-01 12:10:50,370.2,53,30.39,92,313.02,4.5,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481321150,2016-12-09,1900-01-01 12:05:50,225.51,53,30.39,90,319.07,5.62,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481320851,2016-12-09,1900-01-01 12:00:51,264.45,54,30.4,87,304.26,9.0,1900-01-01 06:46:00,1900-01-01 17:44:00,12,9
1481237750,2016-12-08,1900-01-01 12:55:50,417.27,57,30.36,89,73.11,5.62,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481237449,2016-12-08,1900-01-01 12:50:49,420.75,57,30.36,88,101.38,4.5,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481237140,2016-12-08,1900-01-01 12:45:40,407.56,57,30.37,88,97.36,4.5,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481236850,2016-12-08,1900-01-01 12:40:50,388.92,57,30.37,85,75.79,7.87,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481236549,2016-12-08,1900-01-01 12:35:49,396.11,58,30.37,86,108.3,1.12,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481236253,2016-12-08,1900-01-01 12:30:53,422.42,58,30.37,85,110.12,6.75,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481235950,2016-12-08,1900-01-01 12:25:50,426.04,58,30.37,84,62.61,4.5,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481235642,2016-12-08,1900-01-01 12:20:42,413.71,58,30.37,82,66.01,3.37,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481235349,2016-12-08,1900-01-01 12:15:49,400.26,58,30.38,80,59.44,4.5,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481235040,2016-12-08,1900-01-01 12:10:40,412.84,58,30.38,82,104.13,3.37,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481234779,2016-12-08,1900-01-01 12:06:19,421.07,58,30.38,83,123.13,6.75,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1481234440,2016-12-08,1900-01-01 12:00:40,461.97,57,30.38,84,103.25,4.5,1900-01-01 06:45:00,1900-01-01 17:44:00,12,8
1480978549,2016-12-05,1900-01-01 12:55:49,80.16,45,30.35,93,294.72,14.62,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480978250,2016-12-05,1900-01-01 12:50:50,136.59,45,30.35,93,305.92,11.25,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480977955,2016-12-05,1900-01-01 12:45:55,51.03,45,30.35,93,325.93,9.0,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480977649,2016-12-05,1900-01-01 12:40:49,112.75,45,30.35,93,310.59,3.37,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480977350,2016-12-05,1900-01-01 12:35:50,99.81,45,30.35,93,299.73,6.75,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480977049,2016-12-05,1900-01-01 12:30:49,142.1,45,30.35,93,318.72,10.12,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480976750,2016-12-05,1900-01-01 12:25:50,68.86,45,30.35,93,299.19,6.75,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480976443,2016-12-05,1900-01-01 12:20:43,44.57,45,30.36,93,310.0,9.0,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480976140,2016-12-05,1900-01-01 12:15:40,39.54,45,30.36,93,305.3,7.87,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480975849,2016-12-05,1900-01-01 12:10:49,43.87,45,30.36,93,326.22,5.62,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480975542,2016-12-05,1900-01-01 12:05:42,60.07,45,30.36,93,321.14,4.5,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
1480975242,2016-12-05,1900-01-01 12:00:42,71.02,45,30.36,93,332.82,5.62,1900-01-01 06:44:00,1900-01-01 17:43:00,12,5
